name,distance,planet_type,orbital_radius,orbital_period,hostname,mass,esi,st_temp,st_radius,st_mass
K2-320 b,355.0,Neptune-like,0.0142,0.0054757018,K2-320,7.37,0.2589632,3699.35,1.256862900934236,0.9393564616929898
K2-321 b,253.0,Super Earth,0.041,0.0062970566,K2-321,4.46,0.29644022,3650.0,0.590525,0.580289
K2-322 b,403.0,Super Earth,0.0594,0.022450376,K2-322,4.35,0.30857541,3980.0,0.635862,0.9393564616929898
K2-323 b,386.0,Neptune-like,0.1275,0.068172485,K2-323,5.06,0.5800733,3967.33,1.256862900934236,0.9393564616929898
K2-324 b,446.0,Neptune-like,0.0331,0.009034907,K2-324,6.48,0.26387263,3649.0,0.513946,0.511668
K2-325 b,364.0,Neptune-like,0.0419,0.01889117,K2-325,5.48,0.45576349,3254.0,0.297723,0.274021
K2-326 b,921.0,Neptune-like,0.0198,0.003559206,K2-326,5.82,0.24584691,4000.0,0.677785,0.62
K2-329 b,761.0,Gas Giant,0.1016,0.034223136,K2-329,82.6358,0.12081162,5278.0,0.843307,0.905
K2-32 b,514.0,Neptune-like,0.0795,0.024640657,K2-32,15.0,0.15825801,5437.562538702091,0.757,0.9393564616929898
K2-32 c,514.0,Neptune-like,0.13843,0.056673512,K2-32,8.1,0.27321712,5437.562538702091,0.757,0.9393564616929898
K2-32 d,514.0,Neptune-like,0.18422,0.08678987,K2-32,6.7,0.3054255,5437.562538702091,0.757,0.9393564616929898
K2-32 e,514.0,Super Earth,0.04899,0.011772759,K2-32,2.1,0.29995985,5437.562538702091,0.757,0.9393564616929898
K2-330 b,522.0,Neptune-like,6.962942017335215,0.03778234,K2-330,8.1,0.22499765,5437.562538702091,1.256862900934236,0.9393564616929898
K2-331 b,690.0,Super Earth,6.962942017335215,0.025735795,K2-331,3.86,0.27463287,6010.0,1.043,0.9393564616929898
K2-331 c,690.0,Neptune-like,6.962942017335215,0.06297057,K2-331,7.85,0.25006166,6010.0,1.043,0.9393564616929898
K2-332 b,402.0,Neptune-like,6.962942017335215,0.048459962,K2-332,5.48,0.72932121,5437.562538702091,1.256862900934236,0.9393564616929898
K2-333 b,1122.0,Neptune-like,6.962942017335215,0.04052019,K2-333,31.6,0.13923447,5880.0,1.22,1.06
K2-334 b,1213.0,Neptune-like,6.962942017335215,0.013963039,K2-334,27.2,0.13863787,6315.7,1.50876,0.9393564616929898
K2-335 b,1820.0,Neptune-like,6.962942017335215,0.033675566,K2-335,5.52,0.25092585,5437.562538702091,1.323,0.9393564616929898
K2-336 b,781.0,Super Earth,6.962942017335215,0.05804244,K2-336,1.98,0.34992987,5277.0,0.782112,0.9393564616929898
K2-337 b,1375.0,Neptune-like,6.962942017335215,0.044626966,K2-337,7.37,0.23620557,5940.0,1.25863,1.08
K2-338 b,512.0,Super Earth,6.962942017335215,0.010677618,K2-338,1.08,0.30959265,5437.562538702091,1.256862900934236,0.9393564616929898
K2-339 b,1175.0,Super Earth,6.962942017335215,0.05338809,K2-339,4.35,0.35068308,5437.562538702091,1.256862900934236,0.9393564616929898
K2-33 b,454.0,Neptune-like,0.0409,0.014784395,K2-33,1175.971,0.16221902,5437.562538702091,0.529,0.9393564616929898
K2-340 b,2408.0,Neptune-like,6.962942017335215,0.08131417,K2-340,11.2,0.23625719,5532.0,1.13,0.93
K2-341 b,1375.0,Neptune-like,6.962942017335215,0.10020533,K2-341,10.4,0.24257805,5437.562538702091,1.1,0.9393564616929898
K2-342 b,680.0,Super Earth,6.962942017335215,0.03175907,K2-342,4.78,0.26394722,5920.0,1.09,1.01
K2-343 b,542.0,Super Earth,6.962942017335215,0.007665982,K2-343,3.36,0.30622684,3790.0,0.465,0.9393564616929898
K2-343 c,542.0,Super Earth,6.962942017335215,0.021081451,K2-343,4.74,0.373046,3790.0,0.465,0.9393564616929898
K2-344 b,245.0,Super Earth,6.962942017335215,0.009308693,K2-344,3.15,0.30259831,3807.0,0.56,0.9393564616929898
K2-345 b,530.0,Neptune-like,6.962942017335215,0.028473647,K2-345,5.1,0.39269716,3675.0,0.539401,0.535622
K2-346 b,344.0,Neptune-like,6.962942017335215,0.071731694,K2-346,5.73,0.36971047,5437.562538702091,0.656,0.9393564616929898
K2-347 b,1045.0,Neptune-like,6.962942017335215,0.019712524,K2-347,6.39,0.27459439,4391.0,0.617099,0.687
K2-348 b,658.0,Neptune-like,6.962942017335215,0.012867898,K2-348,10.7,0.20758319,4954.0,0.87,0.9393564616929898
K2-348 c,658.0,Neptune-like,6.962942017335215,0.034496922,K2-348,7.61,0.25328655,4954.0,0.87,0.9393564616929898
K2-349 b,1480.0,Super Earth,6.962942017335215,0.024640657,K2-349,2.48,0.29925286,5274.0,0.786068,0.9
K2-34 b,1137.0,Gas Giant,0.0442,0.008213553,K2-34,539.67534,0.066165748,6132.0,1.526,1.281
K2-350 b,1596.0,Super Earth,6.962942017335215,0.011498973,K2-350,2.99,0.28067832,5437.562538702091,1.006,0.9393564616929898
K2-350 c,1596.0,Neptune-like,6.962942017335215,0.054757014,K2-350,7.95,0.24646998,5437.562538702091,1.006,0.9393564616929898
K2-351 b,2266.0,Neptune-like,6.962942017335215,0.021355236,K2-351,6.99,0.23620388,5739.0,1.03974,1.03
K2-352 b,574.0,Super Earth,6.962942017335215,0.010130048,K2-352,2.45,0.28776834,5930.0,0.923,0.9393564616929898
K2-352 c,574.0,Super Earth,6.962942017335215,0.022450376,K2-352,4.35,0.268345,5930.0,0.923,0.9393564616929898
K2-352 d,574.0,Neptune-like,6.962942017335215,0.040793974,K2-352,5.6,0.26409076,5930.0,0.923,0.9393564616929898
K2-353 b,876.0,Neptune-like,6.962942017335215,0.042436685,K2-353,26.3,0.15724092,5698.0,0.99,0.87
K2-354 b,299.0,Super Earth,6.962942017335215,0.010403832,K2-354,3.05,0.34559497,3510.0,0.421881,0.415947
K2-355 b,1633.0,Neptune-like,0.0632,0.015605749,K2-355,5.69,0.24922594,5790.0,0.92,0.96
K2-356 b,1160.0,Neptune-like,0.1599,0.057494868,K2-356,5.86,0.29663887,5568.0,0.86,0.9
K2-357 b,1689.0,Neptune-like,0.145,0.044626966,K2-357,13.4,0.2129779,5664.0,0.962924,1.01
K2-358 b,1567.0,Neptune-like,0.0863,0.030937715,K2-358,7.65,0.23640044,5650.0,0.91,0.93
K2-35 b,824.0,Super Earth,0.031,0.006570842,K2-35,2.3,0.29462754,4426.0,0.601,0.663
K2-35 c,824.0,Super Earth,0.055,0.015331964,K2-35,4.38,0.27896562,4426.0,0.601,0.663
K2-365 b,611.0,Neptune-like,6.962942017335215,0.06406571,K2-365,8.78,0.24194334,5437.562538702091,1.115,0.9393564616929898
K2-366 b,607.0,Neptune-like,6.962942017335215,0.043531828,K2-366,6.16,0.25961514,5601.0,0.94,0.825
K2-367 b,577.0,Neptune-like,6.962942017335215,0.05639973,K2-367,6.41,0.38091338,4348.0,0.625,0.756
K2-368 b,674.0,Super Earth,6.962942017335215,0.0136892535,K2-368,2.34,0.30429411,4679.0,0.72,0.9393564616929898
K2-368 c,674.0,Super Earth,6.962942017335215,0.026557151,K2-368,2.42,0.32807653,4679.0,0.72,0.9393564616929898
K2-368 d,674.0,Super Earth,6.962942017335215,0.055304587,K2-368,4.45,0.36264083,4679.0,0.72,0.9393564616929898
K2-369 b,605.0,Super Earth,6.962942017335215,0.015879534,K2-369,2.28,0.29235937,5744.0,0.901705,0.9393564616929898
K2-36 b,358.0,Super Earth,0.0223,0.003832991,K2-36,4.3,0.28459917,4924.0,0.74,0.8
K2-36 c,358.0,Neptune-like,0.05574,0.01451061,K2-36,7.9,0.21573349,4924.0,0.74,0.8
K2-370 b,470.0,Neptune-like,6.962942017335215,0.0057494864,K2-370,10.4,0.20324477,5377.0,0.971,0.984
K2-371 b,1444.0,Gas Giant,6.962942017335215,0.008487337,K2-371,112.12256,0.074509451,4925.0,0.736,0.958
K2-372 b,1513.0,Neptune-like,6.962942017335215,0.026830938,K2-372,8.98,0.223659,5437.562538702091,1.256862900934236,0.9393564616929898
K2-373 b,749.0,Super Earth,6.962942017335215,0.030116359,K2-373,4.9,0.25672104,6138.0,1.486,1.158
K2-374 b,1172.0,Super Earth,6.962942017335215,0.0123203285,K2-374,3.16,0.27829306,5789.0,0.907,0.731
K2-374 c,1172.0,Neptune-like,6.962942017335215,0.044900753,K2-374,5.53,0.26351165,5789.0,0.907,0.731
K2-375 b,2271.0,Neptune-like,6.962942017335215,0.039698835,K2-375,5.66,0.25039477,5826.08,1.54893,1.05
K2-376 b,527.0,Super Earth,6.962942017335215,0.015879534,K2-376,3.66,0.27104013,5937.0,1.149,0.908
K2-377 b,637.0,Super Earth,6.962942017335215,0.03504449,K2-377,3.51,0.35460258,5437.562538702091,1.256862900934236,0.9393564616929898
K2-378 b,2244.0,Neptune-like,6.962942017335215,0.0057494864,K2-378,8.65,0.21870005,4854.0,0.736421,0.79
K2-379 b,594.0,Neptune-like,6.962942017335215,0.024093088,K2-379,5.4,0.28037819,4603.0,0.751,0.856
K2-37 b,587.0,Super Earth,0.0511,0.012046544,K2-37,3.22,0.28434057,5352.0,0.809,0.84
K2-37 c,587.0,Neptune-like,0.0654,0.017522246,K2-37,8.0,0.233532,5352.0,0.809,0.84
K2-37 d,587.0,Neptune-like,0.1103,0.038603697,K2-37,7.9,0.26461987,5352.0,0.809,0.84
K2-380 b,813.0,Neptune-like,6.962942017335215,0.025735795,K2-380,7.89,0.22662894,5437.562538702091,1.13,0.9393564616929898
K2-381 b,475.0,Super Earth,6.962942017335215,0.02162902,K2-381,1.26,0.33017723,5437.562538702091,0.7,0.9393564616929898
K2-381 c,475.0,Super Earth,6.962942017335215,0.043805614,K2-381,4.66,0.3418341,5437.562538702091,0.7,0.9393564616929898
K2-381 d,475.0,Super Earth,6.962942017335215,0.0733744,K2-381,3.5,0.43559326,5437.562538702091,0.7,0.9393564616929898
K2-382 b,908.0,Super Earth,6.962942017335215,0.059411366,K2-382,4.95,0.30435881,5452.0,0.811,0.922
K2-383 b,665.0,Super Earth,6.962942017335215,0.005201916,K2-383,3.07,0.27913095,5437.562538702091,0.878,0.9393564616929898
K2-384 b,270.0,Super Earth,6.962942017335215,0.006023272,K2-384,1.26,0.34614725,3623.0,0.348,0.33
K2-384 c,270.0,Super Earth,6.962942017335215,0.011498973,K2-384,1.82,0.40844712,3623.0,0.348,0.33
K2-384 d,270.0,Super Earth,6.962942017335215,0.0183436,K2-384,2.52,0.48565754,3623.0,0.348,0.33
K2-384 e,270.0,Super Earth,6.962942017335215,0.026557151,K2-384,2.37,0.58966149,3623.0,0.348,0.33
K2-384 f,270.0,Neptune-like,6.962942017335215,0.037234772,K2-384,5.57,0.61645068,3623.0,0.348,0.33
K2-385 b,1373.0,Super Earth,6.962942017335215,0.006570842,K2-385,2.98,0.28241422,5437.562538702091,0.734,0.9393564616929898
K2-386 b,1399.0,Neptune-like,6.962942017335215,0.02053388,K2-386,5.99,0.24622079,5592.0,1.01,0.9393564616929898
K2-387 b,869.0,Gas Giant,6.962942017335215,0.07857632,K2-387,42.2,0.38381931,5437.562538702091,0.35,0.9393564616929898
K2-388 b,948.0,Neptune-like,6.962942017335215,0.017248461,K2-388,13.0,0.19374105,5367.0,0.897,0.842
K2-389 b,846.0,Neptune-like,6.962942017335215,0.023545519,K2-389,5.41,0.25157779,5782.0,1.084,0.802
K2-389 c,846.0,Super Earth,6.962942017335215,0.05722108,K2-389,4.82,0.27218752,5782.0,1.084,0.802
K2-38 b,629.0,Super Earth,0.04994,0.0109514035,K2-38,7.7,0.27485586,5705.0,1.141,1.054
K2-38 c,629.0,Super Earth,0.09514,0.02902122,K2-38,7.4,0.24198474,5705.0,1.141,1.054
K2-390 b,1488.0,Neptune-like,6.962942017335215,0.009034907,K2-390,19.6,0.16029051,5558.0,0.966,0.789
K2-391 b,1657.0,Super Earth,6.962942017335215,0.012594113,K2-391,2.45,0.28568197,5543.0,0.566,0.757
K2-392 b,1328.0,Super Earth,6.962942017335215,0.042162903,K2-392,4.08,0.27776009,5726.0,1.058,0.841
K2-393 b,867.0,Neptune-like,6.962942017335215,0.028473647,K2-393,6.13,0.24696084,5540.0,1.12,0.9393564616929898
K2-394 b,320.0,Super Earth,6.962942017335215,0.013963039,K2-394,3.51,0.28991566,4197.0,0.703993,0.66
K2-395 b,935.0,Neptune-like,6.962942017335215,0.013141684,K2-395,7.26,0.23627455,5007.0,0.783,0.952
K2-395 c,935.0,Neptune-like,6.962942017335215,0.023271732,K2-395,11.4,0.21490392,5007.0,0.783,0.952
K2-396 b,897.0,Super Earth,6.962942017335215,0.0019164955,K2-396,3.12,0.27580421,5153.0,0.96272,0.871
K2-396 c,897.0,Neptune-like,6.962942017335215,0.07063655,K2-396,9.93,0.26138571,5153.0,0.96272,0.871
K2-397 b,650.0,Neptune-like,6.962942017335215,0.009856262,K2-397,6.42,0.23815166,5387.0,0.966,0.937
K2-398 b,1980.0,Neptune-like,6.962942017335215,0.017522246,K2-398,5.79,0.24441537,5946.0,1.239,0.945
K2-398 c,1980.0,Neptune-like,6.962942017335215,0.05147159,K2-398,22.8,0.15981874,5946.0,1.239,0.945
K2-39 b,1003.0,Neptune-like,0.05708,0.012594113,K2-39,28.6047,0.12733106,5437.562538702091,1.256862900934236,0.9393564616929898
K2-3 b,144.0,Super Earth,0.074,0.027652293,K2-3,5.11,0.36466942,3896.0,0.561,0.601
K2-3 c,144.0,Super Earth,0.1345,0.06735113,K2-3,2.68,0.59721169,3896.0,0.561,0.601
K2-3 d,144.0,Super Earth,0.2097,0.12210814,K2-3,2.2,0.81426382,3896.0,0.561,0.601
K2-400 b,203.0,Super Earth,6.962942017335215,0.010677618,K2-400,1.67,0.37939486,3578.0,0.382,0.374
K2-401 b,655.0,Neptune-like,6.962942017335215,0.017248461,K2-401,5.74,0.27726807,4328.0,0.67987,0.676
K2-402 b,1706.0,Neptune-like,6.962942017335215,0.047364816,K2-402,7.65,0.23567116,5836.0,1.245,1.05
K2-403 b,804.0,Neptune-like,6.962942017335215,0.09199178,K2-403,24.6,0.20007013,5511.0,0.886,0.784
K2-404 b,397.0,Neptune-like,6.962942017335215,0.035865847,K2-404,6.94,0.38272837,3748.0,0.552,0.552
K2-405 b,643.0,Neptune-like,6.962942017335215,0.009308693,K2-405,18.9,0.16749911,4927.0,0.765,1.034
K2-406 b,278.0,Neptune-like,6.962942017335215,0.061601643,K2-406,19.2,0.18716644,5666.0,0.968886,1.01
K2-407 b,712.0,Super Earth,6.962942017335215,0.013415469,K2-407,2.19,0.29302315,5500.15,0.951226,0.965
K2-407 c,712.0,Super Earth,6.962942017335215,0.025188226,K2-407,2.42,0.29733453,5500.15,0.951226,0.965
K2-408 b,529.0,Super Earth,6.962942017335215,0.057494868,K2-408,3.45,0.32468373,5335.0,0.784,0.813
K2-409 b,1406.0,Neptune-like,6.962942017335215,0.005201916,K2-409,6.72,0.23224481,5644.0,1.27561,1.0
K2-411 b,973.0,Terrestrial,0.0511,0.008761123,K2-411,0.937,0.29492006,5711.05,1.37489,1.018
K2-412 b,2134.0,Neptune-like,0.0586,0.01615332,K2-412,5.13,0.2542698,5172.0,1.14832,0.88
K2-413 b,930.0,Terrestrial,0.0117,0.0021902807,K2-413,0.363,0.28765376,4129.0,0.748778,0.65
K2-413 c,930.0,Super Earth,0.0426,0.01451061,K2-413,2.05,0.30621722,4129.0,0.748778,0.65
K2-414 b,848.0,Super Earth,0.0487,0.012046544,K2-414,1.98,0.30617746,4436.0,0.751585,0.69
K2-414 c,848.0,Super Earth,0.0552,0.0183436,K2-414,4.38,0.2786569,4436.0,0.751585,0.69
K2-42 b,1295.0,Neptune-like,0.0617,0.0183436,K2-42,5.27,0.27222767,5437.562538702091,0.658,0.9393564616929898
K2-43 b,595.0,Neptune-like,0.03784,0.009582478,K2-43,18.5,0.18855171,5437.562538702091,0.61,0.9393564616929898
K2-43 c,595.0,Neptune-like,6.962942017335215,0.006023272,K2-43,6.44,0.25015655,5437.562538702091,0.61,0.9393564616929898
K2-44 b,1555.0,Neptune-like,0.06,0.015605749,K2-44,6.5,0.23550576,5722.0,1.561446,1.049582
K2-45 b,1616.0,Neptune-like,0.0224,0.0046543465,K2-45,36.4,0.12319641,4377.0,0.766495,0.9393564616929898
K2-46 b,1465.0,Super Earth,0.13821,0.052566737,K2-46,4.86,0.26195327,6234.0,1.32,0.9393564616929898
K2-47 b,1141.0,Super Earth,0.1779,0.08651608,K2-47,4.23,0.3774595,4810.0,0.73,0.9393564616929898
K2-48 b,1023.0,Neptune-like,0.1344,0.056125943,K2-48,5.65,0.34185434,4728.0,0.72,0.9393564616929898
K2-49 b,1491.0,Super Earth,0.0309,0.007665982,K2-49,4.38,0.26573009,4432.0,0.695859,0.9393564616929898
K2-4 b,756.0,Neptune-like,0.078,0.027378507,K2-4,5.06,0.3126325,4014.73,0.569359,0.635026
K2-52 b,3387.0,Gas Giant,0.054,0.009582478,K2-52,45700.0,0.054047346,7147.0,2.192,1.691
K2-53 b,450.0,Neptune-like,0.098,0.03340178,K2-53,7.27,0.2713448,5437.562538702091,0.713,0.9393564616929898
K2-54 b,571.0,Super Earth,0.0671,0.026830938,K2-54,1.6,0.35343278,3990.0,0.643,0.615
K2-55 b,520.0,Neptune-like,0.03486,0.007665982,K2-55,14.0,0.1896792,4279.0,0.737576,0.669
K2-57 b,862.0,Neptune-like,0.0746,0.024640657,K2-57,5.06,0.2978153,5437.562538702091,0.599,0.9393564616929898
K2-58 b,593.0,Neptune-like,0.0692,0.01943874,K2-58,7.65,0.23788267,5413.0,0.86,0.89
K2-58 c,593.0,Super Earth,0.035,0.0068446267,K2-58,3.26,0.2777031,5413.0,0.86,0.89
K2-58 d,593.0,Super Earth,0.1517,0.062696785,K2-58,3.57,0.34545535,5413.0,0.86,0.89
K2-59 b,1016.0,Neptune-like,0.1354,0.056673512,K2-59,6.39,0.33456437,4934.75,0.63964,0.9393564616929898
K2-59 c,1016.0,Neptune-like,0.0905,0.030937715,K2-59,5.9,0.28723988,4934.75,0.63964,0.9393564616929898
K2-5 b,662.0,Super Earth,0.0532,0.015605749,K2-5,4.31,0.30369936,5437.562538702091,0.532,0.9393564616929898
K2-5 c,662.0,Neptune-like,0.0818,0.029842572,K2-5,5.73,0.33965585,5437.562538702091,0.532,0.9393564616929898
K2-60 b,1604.0,Gas Giant,0.045,0.008213553,K2-60,135.39558,0.1091981,5630.0,1.45479,1.0
K2-61 b,1323.0,Neptune-like,0.0392,0.007118412,K2-61,6.71,0.23366883,5748.0,0.995,0.97
K2-62 b,367.0,Neptune-like,0.0636,0.0183436,K2-62,5.22,0.27573349,4636.0,0.647947,0.684147
K2-62 c,367.0,Neptune-like,0.1148,0.044353183,K2-62,5.22,0.34477206,4636.0,0.647947,0.684147
K2-63 b,1688.0,Neptune-like,0.1627,0.05557837,K2-63,10.5,0.22064344,5437.562538702091,1.269,0.9393564616929898
K2-63 c,1688.0,Neptune-like,0.189,0.069815196,K2-63,14.5,0.20388997,5437.562538702091,1.269,0.9393564616929898
K2-64 b,1631.0,Super Earth,0.0619,0.01779603,K2-64,4.94,0.25988216,5320.33,0.867216,0.9393564616929898
K2-65 b,236.0,Super Earth,0.1014,0.034496922,K2-65,3.12,0.30475894,5213.0,0.84,0.87
K2-66 b,1676.0,Super Earth,0.05983,0.013963039,K2-66,21.3,0.23259631,5887.0,1.67,1.11
K2-68 b,550.0,Super Earth,0.0708,0.022176592,K2-68,3.12,0.30703175,4720.0,0.72,0.9393564616929898
K2-69 b,589.0,Neptune-like,0.0591,0.01943874,K2-69,5.99,0.33448146,3643.0,0.526842,0.523949
K2-6 b,1033.0,Neptune-like,0.1898,0.08459959,K2-6,6.8,0.28917269,5617.0,0.86302,0.93034
K2-70 b,760.0,Neptune-like,0.1112,0.03832991,K2-70,8.7,0.25446686,5437.562538702091,0.783,0.9393564616929898
K2-71 b,500.0,Neptune-like,0.0559,0.019164955,K2-71,5.27,0.36991636,4006.0,0.426,0.477
K2-72 b,217.0,Super Earth,0.04,0.015331964,K2-72,1.28,0.43154405,4103.93,1.256862900934236,0.9393564616929898
K2-72 c,217.0,Super Earth,0.078,0.04161533,K2-72,1.65,0.70333797,4103.93,1.256862900934236,0.9393564616929898
K2-72 d,217.0,Super Earth,0.05,0.021355236,K2-72,1.01,0.49911318,4103.93,1.256862900934236,0.9393564616929898
K2-72 e,217.0,Super Earth,0.106,0.066255994,K2-72,2.21,0.87082357,4103.93,1.256862900934236,0.9393564616929898
K2-73 b,878.0,Neptune-like,0.07619,0.02053388,K2-73,6.57,0.23929633,5922.0,1.06,1.05
K2-74 b,1232.0,Neptune-like,0.1402,0.053661875,K2-74,5.95,0.26160946,5838.0,1.046915,0.9393564616929898
K2-75 b,1833.0,Neptune-like,0.081,0.021355236,K2-75,7.61,0.22689551,5851.0,1.48629,1.06
K2-75 c,1833.0,Neptune-like,0.1429,0.050102666,K2-75,8.1,0.23041695,5851.0,1.48629,1.06
K2-77 b,462.0,Neptune-like,0.076,0.022450376,K2-77,603.877,0.26332034,5437.562538702091,0.782,0.9393564616929898
K2-79 b,835.0,Neptune-like,0.0987,0.030116359,K2-79,9.2,0.18368617,5839.0,1.038427,1.06195
K2-7 b,2409.0,Neptune-like,0.1814,0.07857632,K2-7,7.61,0.23954697,5799.0,1.62765,1.04
K2-80 b,655.0,Super Earth,0.135,0.05229295,K2-80,4.7,0.31678897,5377.0,0.841458,0.913111
K2-80 c,655.0,Super Earth,0.0596,0.015331964,K2-80,2.76,0.29341819,5377.0,0.841458,0.913111
K2-80 d,655.0,Neptune-like,6.962942017335215,0.079123884,K2-80,7.04,0.32955225,5377.0,0.841458,0.913111
K2-81 b,823.0,Super Earth,0.059,0.01670089,K2-81,4.54,0.27320964,4784.0,0.756173,0.772
K2-83 b,409.0,Super Earth,0.03014,0.0073921974,K2-83,2.08,0.30880975,3848.0,0.562821,0.556642
K2-83 c,409.0,Super Earth,0.07131,0.027378507,K2-83,2.8,0.38355291,3848.0,0.562821,0.556642
K2-84 b,929.0,Neptune-like,0.0665,0.017522246,K2-84,6.39,0.24993239,5249.16,0.820284,0.897
K2-84 c,929.0,Super Earth,0.1768,0.076386034,K2-84,4.78,0.3545903,5249.16,0.820284,0.897
K2-85 b,317.0,Super Earth,0.013,0.0019164955,K2-85,1.87,0.29147447,5437.562538702091,0.671,0.9393564616929898
K2-86 b,844.0,Super Earth,0.077,0.024093088,K2-86,4.5,0.27573058,5166.0,0.800363,0.9393564616929898
K2-87 b,1602.0,Gas Giant,0.094,0.026557151,K2-87,44.9,0.12089798,4443.0,1.508188,0.9393564616929898
K2-88 b,361.0,Super Earth,0.0345,0.012594113,K2-88,2.04,0.3436302,3537.0,0.256,0.258
K2-89 b,281.0,Terrestrial,0.01462,0.003011636,K2-89,0.17,0.27922198,3691.0,0.318,0.347
K2-8 b,1316.0,Neptune-like,0.0856,0.028473647,K2-8,12.5,0.21965139,4797.0,0.73,0.9393564616929898
K2-8 c,1316.0,Neptune-like,0.0532,0.013963039,K2-8,6.39,0.2488148,4797.0,0.73,0.9393564616929898
K2-90 b,438.0,Neptune-like,0.096,0.037508555,K2-90,7.27,0.32327912,4133.13,0.650887,0.647
K2-90 c,438.0,Super Earth,0.035,0.007939767,K2-90,2.24,0.30239512,4133.13,0.650887,0.647
K2-91 b,204.0,Super Earth,0.0164,0.003832991,K2-91,1.37,0.31785123,3326.0,0.361559,0.347552
K2-95 b,587.0,Neptune-like,0.0525,0.027652293,K2-95,11.0,0.32504198,3548.0,0.42,0.44
K2-97 b,2865.0,Gas Giant,0.086,0.022997946,K2-97,152.5584,0.0830286,4790.0,4.2,1.16
K2-98 b,1692.0,Neptune-like,0.0974,0.027652293,K2-98,32.2,0.14938922,6095.0,1.5082,1.155595
K2-99 b,1694.0,Gas Giant,0.1597,0.050102666,K2-99,308.2951,0.078162762,6217.0,2.63,1.63
K2-9 b,271.0,Neptune-like,0.091,0.050376453,K2-9,5.69,0.6987684,4052.0,0.468,0.519
Kapteyn c,13.0,Neptune-like,0.311,0.33264887,Kapteyn,7.0,0.41254813,3979.37,1.256862900934236,0.9393564616929898
KELT-10 b,615.0,Gas Giant,0.0525,0.011498973,KELT-10,215.80657,0.059809999,5437.562538702091,1.209,0.9393564616929898
KELT-11 b,323.0,Gas Giant,0.06229,0.012867898,KELT-11,54.34893,0.060686021,5437.562538702091,1.256862900934236,0.9393564616929898
KELT-12 b,1201.0,Gas Giant,0.06708,0.0136892535,KELT-12,301.9385,0.047137501,6350.0,2.16279,1.26
KELT-14 b,816.0,Gas Giant,0.03005,0.0046543465,KELT-14,408.09372,0.047945583,5875.0,1.50815,1.06
KELT-15 b,1059.0,Gas Giant,0.04613,0.009034907,KELT-15,416.3573,0.048385685,6003.0,1.481,1.181
KELT-16 b,1450.0,Gas Giant,0.02044,0.0027378509,KELT-16,874.0325,0.057616717,6430.0,1.41398,0.9393564616929898
KELT-17 b,739.0,Gas Giant,0.04881,0.008487337,KELT-17,416.3573,0.053986563,7511.0,1.70169,1.732
KELT-18 b,1048.0,Gas Giant,0.0455,0.007939767,KELT-18,375.0394,0.052578597,6670.0,1.908,1.524
KELT-19 A b,980.0,Gas Giant,0.0637,0.012594113,KELT-19 A,1293.5681,0.04402934,7346.0,1.67,0.9393564616929898
KELT-1 b,876.0,Gas Giant,0.02466,0.003285421,KELT-1,8654.15,0.071596846,6596.04,1.46216,1.376
KELT-20 b,445.0,Gas Giant,0.0542,0.009582478,KELT-20,1074.9011,0.047739403,8980.0,1.6,1.89
KELT-21 b,1536.0,Gas Giant,0.05224,0.009856262,KELT-21,1242.7153,0.052117928,8324.0,1.71135,2.053
KELT-23 A b,412.0,Gas Giant,0.03302,0.0062970566,KELT-23 A,298.12454,0.062115995,5898.0,0.962706,1.071
KELT-24 b,315.0,Gas Giant,0.06969,0.015331964,KELT-24,1646.3594,0.064648655,6403.9,1.55,0.9393564616929898
KELT-2 A b,437.0,Gas Giant,0.05497,0.011225188,KELT-2 A,540.311,0.060599802,6327.0,1.93,1.54
KELT-3 b,686.0,Gas Giant,0.04123,0.0073921974,KELT-3,616.5902,0.052974685,6306.0,1.472,1.278
KELT-4 A b,711.0,Gas Giant,0.04317,0.008213553,KELT-4 A,286.68266,0.049152311,6317.0,1.61396,0.9393564616929898
KELT-6 b,785.0,Gas Giant,0.07939,0.021355236,KELT-6,165.2716,0.064117528,6272.0,1.53,1.126
KELT-6 c,785.0,Gas Giant,2.39,3.5,KELT-6,1179.1493,0.37469671,6272.0,1.53,1.126
KELT-7 b,446.0,Gas Giant,0.04415,0.0073921974,KELT-7,441.7837,0.051702258,6498.31,1.886018,0.9393564616929898
KELT-8 b,644.0,Gas Giant,0.0455,0.008761123,KELT-8,209.7678,0.051940669,5703.0,1.38951,0.9393564616929898
